Timestamp (s),Raw Value,Voltage (V)
25.720174,30560,3.81
25.724191,30384,3.78
25.728208,30144,3.75
25.732224,29872,3.72
25.736239,29632,3.69
25.740255,29392,3.66
25.744271,29184,3.63
25.748286,28976,3.61
25.752303,28784,3.58
25.756323,28560,3.56
25.76034,28320,3.53
25.764352,28096,3.5
25.768372,27808,3.46
25.772603,27536,3.42
25.776623,27216,3.39
25.780636,26928,3.35
25.784651,26624,3.31
25.788665,26240,3.26
25.792679,25840,3.21
25.796695,25456,3.16
25.800709,25072,3.11
25.804723,24704,3.06
25.808736,24320,3.01
25.812747,23920,2.97
25.816762,23520,2.92
25.820777,23120,2.87
25.824793,22752,2.82
25.828815,22384,2.78
25.83284,22016,2.73
25.836851,21664,2.68
25.840866,21280,2.64
25.844876,20944,2.59
25.84889,20528,2.55
25.8529,20176,2.5
25.856918,19824,2.45
25.860933,19408,2.41
25.864949,19040,2.36
25.86896,18704,2.32
25.872975,18336,2.27
25.876991,17968,2.22
25.881005,17584,2.17
25.885013,17168,2.12
25.889026,16768,2.07
25.893038,16320,2.01
25.897216,15840,1.95
25.901234,15408,1.9
25.90525,14992,1.85
25.909265,14592,1.8
25.913278,14160,1.74
25.917297,13728,1.69
25.92131,13312,1.64
25.925329,12880,1.58
25.929377,12448,1.53
25.933411,12048,1.48
25.937429,11664,1.43
25.941472,11264,1.38
25.945497,10896,1.34
25.949516,10496,1.29
25.953534,10128,1.24
25.957558,9776,1.2
25.961576,9424,1.15
25.96559,9040,1.11
25.969608,8704,1.06
25.973625,8352,1.02
25.977643,7984,0.97
25.981655,7632,0.93
25.985674,7264,0.89
25.989691,6912,0.84
25.993708,6544,0.8
25.997719,6192,0.75
26.001734,5824,0.71
26.00575,5472,0.66
26.009765,5136,0.62
26.013776,4784,0.58
26.017792,4416,0.53
26.021983,4048,0.48
26.026003,3696,0.44
26.030018,3360,0.4
26.034034,3008,0.35
26.03805,2656,0.31
26.042065,2320,0.27
26.046076,1984,0.23
26.050091,1664,0.19
26.054102,1328,0.15
26.058122,1008,0.11
26.062134,736,0.08
26.06615,480,0.05
26.070168,240,0.02
26.074185,48,0.0
26.078202,0,-0.0
26.082219,0,0.0
26.086239,0,0.0
26.090254,16,0.0
26.09427,0,0.0
26.098291,0,0.0
26.102308,0,0.0
26.106325,0,0.0
26.11034,0,0.0
26.114356,0,0.0
26.118375,0,0.0
26.122398,0,0.0
26.126415,0,0.0
26.130433,0,0.0
26.134448,0,0.0
26.138465,0,0.0
26.142481,0,0.0
26.146663,0,0.0
26.150684,0,0.0
26.154703,0,-0.0
26.158727,0,0.0
26.162746,0,0.0
26.166758,0,0.0
26.170775,16,0.0
26.174799,0,0.0
26.178817,0,0.0
26.18283,0,0.0
26.186848,0,0.0
26.190864,0,0.0
26.19488,0,0.0
26.198891,0,0.0
26.202906,64,0.02
26.206918,320,0.06
26.210935,576,0.09
26.214952,864,0.13
26.21897,1184,0.17
26.222988,1584,0.22
26.227004,1968,0.27
26.231018,2384,0.32
26.235033,2784,0.37
26.239049,3216,0.43
26.243066,3632,0.48
26.247082,4048,0.53
26.251098,4448,0.58
26.255114,4880,0.63
26.259132,5280,0.68
26.263144,5648,0.73
26.267158,6032,0.78
26.271335,6448,0.83
26.275354,6816,0.88
26.279365,7200,0.92
26.283378,7584,0.97
26.287395,7968,1.02
26.29141,8352,1.07
26.295423,8752,1.12
26.299438,9152,1.17
26.303453,9568,1.22
26.307468,9984,1.28
26.311484,10400,1.33
26.315498,10848,1.39
26.319515,11296,1.44
26.32353,11760,1.5
26.327545,12240,1.56
26.331554,12688,1.62
26.335568,13184,1.68
26.339584,13648,1.74
26.343599,14160,1.8
26.347613,14640,1.86
26.351621,15104,1.92
26.355635,15600,1.98
26.359651,16064,2.04
26.363665,16528,2.1
26.367674,17008,2.16
26.371698,17456,2.21
26.375713,17888,2.26
26.379727,18304,2.31
26.383735,18704,2.36
26.387749,19072,2.41
26.391763,19440,2.45
26.395945,19824,2.5
26.399963,20176,2.55
26.403977,20544,2.59
26.407985,20912,2.64
26.411999,21280,2.68
26.416013,21648,2.73
26.420026,22000,2.77
26.424033,22384,2.82
26.428046,22752,2.87
26.4321,23152,2.92
26.436137,23568,2.97
26.44021,24032,3.03
26.444246,24512,3.09
26.448277,24976,3.16
26.452297,25520,3.22
26.456315,26096,3.3
26.460334,26688,3.37
26.464347,27312,3.45
26.468364,27952,3.54
26.472388,28608,3.62
26.476406,29280,3.7
26.480417,29904,3.78
26.484432,30544,3.86
26.488442,31184,3.94
26.492459,31808,4.03
26.496469,32512,4.09
26.500484,32752,4.09
26.504503,32752,4.09
26.508519,32752,4.09
26.512539,32752,4.09
26.516557,32752,4.09
26.520808,32752,4.09
26.524849,32752,4.09
26.52887,32752,4.09
26.532891,32752,4.09
26.53691,32752,4.09
26.540928,32752,4.09
26.544941,32752,4.09
26.548959,32752,4.09
26.552976,32752,4.09
26.556993,32752,4.09
26.561013,32752,4.09
26.565032,32752,4.09
26.569049,32752,4.09
26.573066,32752,4.09
26.577087,32752,4.09
26.581104,32752,4.09
26.585124,32752,4.09
26.589142,32752,4.09
26.593154,32752,4.09
26.597171,32752,4.09
26.601184,32752,4.09
26.605202,32752,4.09
26.609215,32752,4.09
26.613232,32752,4.09
26.617245,32752,4.09
26.621261,32752,4.09
26.625278,32752,4.09
26.629296,32752,4.09
26.633309,32752,4.09
26.637338,32752,4.09
26.641359,32752,4.09
26.645547,32752,4.09
26.649567,32752,4.09
26.653584,32752,4.05
26.6576,32064,3.96
26.661619,31328,3.87
26.665639,30624,3.79
26.669666,29968,3.7
26.673688,29264,3.62
26.677707,28576,3.53
26.68172,27872,3.44
26.685737,27184,3.36
26.689755,26544,3.28
26.693773,25872,3.2
26.697786,25264,3.12
26.701805,24688,3.05
26.705817,24112,2.98
26.709834,23600,2.92
26.713858,23104,2.86
26.717876,22640,2.8
26.721889,22192,2.75
26.725905,21760,2.69
26.729919,21344,2.64
26.733936,20944,2.59
26.737954,20528,2.54
26.741972,20144,2.49
26.745989,19744,2.44
26.750006,19344,2.39
26.754024,18992,2.35
26.758041,18640,2.31
26.762057,18256,2.26
26.766075,17904,2.22
26.770257,17520,2.16
26.774278,17120,2.12
26.778293,16736,2.07
26.782311,16336,2.02
26.786328,15936,1.97
26.790344,15520,1.92
26.794355,15104,1.86
26.798379,14704,1.81
26.802396,14304,1.76
26.806413,13872,1.71
26.810427,13472,1.66
26.814444,13072,1.61
26.818459,12640,1.56
26.822475,12256,1.51
26.826486,11872,1.46
26.830502,11472,1.41
26.834517,11072,1.36
26.838533,10688,1.31
26.84255,10288,1.26
26.846566,9920,1.22
26.850581,9520,1.17
26.854597,9136,1.12
26.858613,8736,1.07
26.862632,8352,1.02
26.866643,7952,0.97
26.870659,7552,0.92
26.874683,7168,0.87
26.878698,6768,0.82
26.88271,6384,0.77
26.886726,6000,0.73
26.890741,5600,0.68
26.894924,5216,0.63
26.898937,4864,0.58
26.902951,4464,0.53
26.90696,4080,0.49
26.910976,3712,0.44
26.91499,3344,0.39
26.919005,2976,0.35
26.923015,2592,0.3
26.927027,2224,0.26
26.931074,1856,0.21
26.935105,1520,0.17
26.939141,1152,0.12
26.943196,816,0.08
26.947212,528,0.05
26.951232,224,0.01
26.955245,0,0.0
26.959265,0,0.0
26.963285,0,0.0
26.967306,0,0.0
26.971332,0,0.0
26.975351,0,0.0
26.979359,0,0.0
26.983378,0,0.0
26.987391,0,0.0
26.99141,0,0.0
26.995428,0,0.0
26.999447,0,0.0
27.003463,0,0.0
27.007481,0,0.0
27.011494,0,0.0
27.015511,0,0.0
27.0197,0,0.0
27.023722,0,0.0
27.027741,0,0.0
27.031759,0,0.0
27.035776,0,0.0
27.039793,0,0.0
27.043813,0,0.0
27.047831,0,0.0
27.051855,0,0.0
27.055875,0,0.0
27.059894,0,0.0
27.063915,0,0.0
27.067928,0,0.0
27.071948,0,0.0
27.07597,0,0.0
27.079989,0,0.0
27.084008,0,0.0
27.088027,0,0.0
27.092045,0,0.0
27.096065,0,0.0
27.100082,0,0.02
27.104101,304,0.06
27.108121,624,0.1
27.112139,960,0.14
27.116151,1344,0.2
27.120174,1776,0.25
27.124194,2224,0.3
27.128213,2656,0.36
27.132232,3088,0.41
27.13625,3520,0.47
27.140262,3952,0.52
27.144449,4400,0.58
27.148465,4832,0.63
27.152484,5280,0.68
27.1565,5632,0.73
27.160519,6016,0.78
27.164536,6432,0.83
27.168554,6784,0.87
27.172573,7168,0.92
27.176592,7536,0.96
27.180613,7856,1.01
27.184634,8224,1.05
27.18865,8560,1.09
27.192669,8880,1.13
27.19669,9216,1.17
27.200708,9552,1.21
27.204726,9872,1.25
27.208744,10192,1.29
27.212758,10512,1.34
27.216777,10848,1.38
27.220797,11248,1.43
27.224827,11600,1.47
27.228841,11968,1.52
27.23286,12336,1.57
27.236878,12720,1.61
27.240897,13088,1.66
27.24491,13488,1.71
27.248927,13872,1.76
27.252945,14304,1.81
27.256962,14688,1.86
27.260981,15088,1.91
27.265,15504,1.96
27.269226,15920,2.01
27.273249,16320,2.07
27.277267,16752,2.12
27.281285,17120,2.17
27.285302,17520,2.21
27.289325,17888,2.26
27.293344,18224,2.3
27.297358,18576,2.35
27.301376,18944,2.39
27.305393,19248,2.43
27.309407,19584,2.47
27.313427,19936,2.51
27.317443,20256,2.55
27.321458,20576,2.59
27.32547,20912,2.64
27.329489,21264,2.68
27.333506,21584,2.72
27.337525,21936,2.77
27.341541,22288,2.81
27.345556,22656,2.86
27.349568,23008,2.9
27.353584,23408,2.95
27.357595,23808,3.0
27.36161,24208,3.05
27.365624,24640,3.11
27.36964,25072,3.16
27.373656,25536,3.22
27.377672,26016,3.29
27.381689,26560,3.35
27.385706,27072,3.42
27.389733,27568,3.48
27.393928,28048,3.54
27.39795,28512,3.59
27.401967,28960,3.65
27.405983,29408,3.7
27.409999,29872,3.76
27.414014,30304,3.81
27.418029,30688,3.86
27.422045,31056,3.9
27.426061,31424,3.95
27.430111,31824,4.0
27.434153,32240,4.06
27.438169,32672,4.09
27.442235,32752,4.09
27.44626,32752,4.09
27.450279,32752,4.09
27.4543,32752,4.09
27.458321,32752,4.09
27.46234,32752,4.09
27.466362,32752,4.09
27.470392,32752,4.09
27.474409,32752,4.09
27.478422,32752,4.09
27.482439,32752,4.09
27.486454,32752,4.09
27.490471,32752,4.09
27.494482,32752,4.09
27.498498,32752,4.09
27.502507,32752,4.09
27.506522,32752,4.09
27.510533,32752,4.09
27.51456,32752,4.09
27.518856,32752,4.09
27.522911,32752,4.09
27.526931,32752,4.09
27.530947,32752,4.09
27.534963,32752,4.09
27.53898,32752,4.09
27.542995,32752,4.09
27.547011,32752,4.09
27.55102,32752,4.09
27.555034,32752,4.09
27.559042,32752,4.09
27.563056,32752,4.09
27.567069,32752,4.09
27.571085,32752,4.09
27.575094,32752,4.09
27.579107,32752,4.09
27.583126,32752,4.09
27.587141,32752,4.09
27.591159,32752,4.09
27.595174,32752,4.09
27.599188,32752,4.09
27.603204,32752,4.09
27.607213,32752,4.09
27.611228,32752,4.09
27.615244,32752,4.09
27.61926,32752,4.09
27.623274,32752,4.09
27.627304,32752,4.09
27.631428,32624,4.03
27.635575,31840,3.94
27.639723,31120,3.85
27.643994,30416,3.76
27.648128,29728,3.67
27.652206,29024,3.59
27.656354,28336,3.5
27.660443,27664,3.42
27.664578,26992,3.34
27.668665,26400,3.26
27.67282,25760,3.19
27.676888,25200,3.12
27.680964,24656,3.05
27.685095,24144,2.99
27.689168,23680,2.93
27.6933,23216,2.88
27.697372,22848,2.83
27.701446,22464,2.79
27.705581,22128,2.75
27.709653,21792,2.71
27.713799,21520,2.67
27.717882,21216,2.64
27.721964,20944,2.61
27.726095,20720,2.58
27.730172,20480,2.54
27.734299,20208,2.52
27.738373,20016,2.49
27.742502,19792,2.46
27.746563,19552,2.43
27.750766,19312,2.4
27.754816,19072,2.37
27.758836,18832,2.34
27.762858,18592,2.31
27.766877,18336,2.27
27.77109,18048,2.24
27.775114,17776,2.21
27.779134,17520,2.17
27.783152,17200,2.13
27.78717,16912,2.1
27.791186,16592,2.06
27.795198,16304,2.02
27.799215,16016,1.98
27.803231,15696,1.95
27.807247,15408,1.91
27.811259,15136,1.88
27.815276,14880,1.84
27.819289,14640,1.81
27.823307,14368,1.78
27.827325,14112,1.75
27.831347,13872,1.72
27.835362,13664,1.7
27.839378,13472,1.67
27.84339,13280,1.64
27.847408,13040,1.62
27.851425,12848,1.59
27.855441,12640,1.57
27.859453,12448,1.55
27.863469,12272,1.52
27.867594,12080,1.5
27.871821,11888,1.48
27.875973,11712,1.45
27.880024,11536,1.43
27.884057,11344,1.41
27.888089,11168,1.39
27.892137,10992,1.36
27.896375,10800,1.34
27.900401,10640,1.32
27.904418,10448,1.3
27.908434,10272,1.27
27.912449,10080,1.25
27.916466,9904,1.23
27.920481,9728,1.21
27.924492,9552,1.18
27.928508,9376,1.16
27.932571,9168,1.13
27.936646,8976,1.11
27.940682,8784,1.09
27.944704,8592,1.06
27.948719,8400,1.04
27.952738,8208,1.01
27.956757,8000,0.99
27.960777,7808,0.97
27.964809,7616,0.94
27.96884,7424,0.92
27.972861,7248,0.89
27.976879,7056,0.87
27.980898,6880,0.85
27.984918,6704,0.83
27.988974,6528,0.8
27.993015,6352,0.78
27.997033,6192,0.76
28.0011,6000,0.74
28.005135,5840,0.72
28.009155,5664,0.7
28.013171,5504,0.68
28.017189,5328,0.66
28.021397,5184,0.64
28.025422,5040,0.62
28.029442,4896,0.6
28.033457,4752,0.59
28.037469,4624,0.57
28.041486,4480,0.55
28.045498,4336,0.53
28.049514,4208,0.52
28.053534,4064,0.5
28.05755,3952,0.49
28.061561,3840,0.47
28.065578,3744,0.46
28.069595,3648,0.45
28.073611,3568,0.44
28.07763,3504,0.43
28.081648,3440,0.43
28.085665,3408,0.42
28.089684,3376,0.42
28.093695,3376,0.42
28.097712,3360,0.42
28.10173,3376,0.42
28.105747,3376,0.42
28.109757,3376,0.42
28.113773,3376,0.42
28.117784,3376,0.42
28.1218,3376,0.42
28.125815,3360,0.42
28.129831,3376,0.42
28.133856,3376,0.42
28.137874,3360,0.42
28.141887,3376,0.42
28.146078,3376,0.42
28.150093,3360,0.42
28.15411,3376,0.42
28.158127,3376,0.42
28.162142,3360,0.42
28.166158,3376,0.42
28.170175,3376,0.42
28.174191,3376,0.42
28.178207,3376,0.42
28.182219,3376,0.42
28.186236,3360,0.42
28.190251,3376,0.42
28.194268,3376,0.42
28.198285,3376,0.42
28.202301,3360,0.42
28.206316,3376,0.42
28.210332,3376,0.42
28.214342,3376,0.42
28.218357,3392,0.42
28.222379,3376,0.42
28.226398,3376,0.42
28.230414,3360,0.42
28.234431,3376,0.42
28.238441,3376,0.42
28.242458,3376,0.42
28.246474,3376,0.42
28.250489,3376,0.42
28.254499,3376,0.42
28.258515,3360,0.42
28.262534,3376,0.42
28.266549,3360,0.42
28.270741,3376,0.42
28.274761,3376,0.42
28.278774,3376,0.42
28.2828,3360,0.42
28.286816,3376,0.42
28.290828,3376,0.42
28.29484,3360,0.42
28.298857,3376,0.42
28.302874,3376,0.42
28.30689,3376,0.42
28.310906,3360,0.42
28.31492,3376,0.42
28.318934,3392,0.42
28.32295,3376,0.42
28.326961,3376,0.42
28.330975,3360,0.42
28.334991,3376,0.42
28.339006,3376,0.42
28.343019,3360,0.42
28.347033,3360,0.42
28.351045,3376,0.42
28.355058,3376,0.42
28.359069,3376,0.42
28.363082,3376,0.42
28.367091,3376,0.42
28.371108,3376,0.42
28.375122,3376,0.42
28.379135,3376,0.42
28.383148,3376,0.42
28.387162,3376,0.42
28.391188,3376,0.42
28.395374,3360,0.42
28.399395,3376,0.42
28.40341,3376,0.42
28.407429,3376,0.42
28.411443,3376,0.42
28.415458,3376,0.42
28.419471,3376,0.42
28.42348,3376,0.42
28.427495,3360,0.42
28.431573,3360,0.42
28.435616,3376,0.42
28.439637,3376,0.42
28.443655,3392,0.42
28.447666,3376,0.42
28.451683,3360,0.42
28.455696,3376,0.42
28.459715,3360,0.42
28.463727,3376,0.42
28.467745,3376,0.42
28.471762,3376,0.42
28.475778,3376,0.42
28.479791,3376,0.42
28.483808,3360,0.42
28.48782,3376,0.42
28.491838,3376,0.42
28.495871,3376,0.42
28.499888,3360,0.42
28.503899,3376,0.42
28.507914,3360,0.42
28.511938,3376,0.42
28.515957,3376,0.42
28.520252,3376,0.42
28.524292,3376,0.42
28.528315,3376,0.42
28.532333,3360,0.42
28.536345,3376,0.42
28.540362,3376,0.42
28.544481,3376,0.42
28.548651,3376,0.42
28.552683,3376,0.42
28.556698,3360,0.42
28.560716,3376,0.42
28.564731,3376,0.42
28.568753,3376,0.42
28.572781,3360,0.42
28.576814,3376,0.42
28.580836,3376,0.42
28.58485,3376,0.42
28.58887,3376,0.42
28.592885,3376,0.42
28.596905,3376,0.42
28.600924,3376,0.42
28.604944,3376,0.42
28.608964,3376,0.42
28.612984,3360,0.42
28.616999,3376,0.42
28.621016,3376,0.42
28.625037,3376,0.42
28.62906,3376,0.42
28.633077,3376,0.42
28.637096,3376,0.42
28.641115,3376,0.42
28.645339,3376,0.42
28.64936,3376,0.42
28.65338,3376,0.42
28.657401,3376,0.42
28.661419,3376,0.42
28.665436,3376,0.42
28.669453,3376,0.42
28.673471,3376,0.42
28.677489,3376,0.42
28.681503,3376,0.42
28.68552,3376,0.42
28.689536,3376,0.42
28.693555,3360,0.42
28.697576,3360,0.42
28.701594,3376,0.42
28.705607,3376,0.42
28.709625,3376,0.42
28.713642,3376,0.42
28.717661,3376,0.42
28.721686,3376,0.42
28.725704,3376,0.42
28.729721,3376,0.42
28.733737,3376,0.42
28.737748,3376,0.42
28.741766,3376,0.42
28.745781,3376,0.42
28.7498,3376,0.42
28.753818,3376,0.42
28.757831,3376,0.42
28.761853,3376,0.42
28.765873,3376,0.42
28.77012,3376,0.42
28.774146,3376,0.42
28.778162,3376,0.42
28.782178,3376,0.42
28.786189,3376,0.42
28.790207,3376,0.42
28.794219,3376,0.42
28.798235,3376,0.42
28.802252,3360,0.42
28.806269,3376,0.42
28.810286,3360,0.42
28.814304,3376,0.42
28.818322,3376,0.42
28.822339,3376,0.42
28.826357,3360,0.42
28.83038,3360,0.42
28.834398,3360,0.42
28.838421,3376,0.42
28.842437,3376,0.42
28.846453,3376,0.42
28.850469,3376,0.42
28.854484,3376,0.42
28.858495,3376,0.42
28.862512,3376,0.42
28.866529,3376,0.42
28.870546,3376,0.42
28.874565,3376,0.42
28.878581,3376,0.42
28.88259,3376,0.42
28.886604,3376,0.42
28.890618,3376,0.42
28.894807,3376,0.42
28.898826,3376,0.42
28.902843,3376,0.42
28.906858,3376,0.42
28.910874,3376,0.42
28.914891,3376,0.42
28.918906,3376,0.42
28.922917,3376,0.42
28.926934,3376,0.42
28.930981,3376,0.42
28.935034,3376,0.42
28.939056,3360,0.42
28.943078,3376,0.42
28.947093,3376,0.42
28.951114,3376,0.42
28.955133,3360,0.42
28.959152,3360,0.42
28.963166,3376,0.42
28.967185,3376,0.42
28.971205,3376,0.42
28.975226,3376,0.42
28.979238,3376,0.42
28.983255,3376,0.42
28.987274,3360,0.42
28.991306,3376,0.42
28.995334,3376,0.42
28.999353,3376,0.42
29.00337,3376,0.42
29.007387,3376,0.42
29.011405,3360,0.42
29.015423,3376,0.42
29.019609,3376,0.42
29.023633,3376,0.42
29.027653,3376,0.42
29.031671,3376,0.42
29.035688,3376,0.42
29.039707,3376,0.42
29.043724,3376,0.42
29.047741,3376,0.42
29.051758,3376,0.42
29.055775,3360,0.42
29.059793,3376,0.42
29.06381,3376,0.42
29.067828,3376,0.42
29.071854,3360,0.42
29.075877,3376,0.42
29.079897,3376,0.42
29.08391,3360,0.42
29.087927,3376,0.42
29.091945,3360,0.42
29.095964,3360,0.42
29.099979,3376,0.42
29.103998,3376,0.42
29.10801,3376,0.42
29.112028,3376,0.42
29.116042,3376,0.42
29.12006,3376,0.42
29.124079,3360,0.42
29.128096,3360,0.42
29.132108,3360,0.42
29.136125,3376,0.42
29.140138,3376,0.42
29.144324,3376,0.42
29.148345,3376,0.42
29.152361,3376,0.42
29.156383,3376,0.42
29.160402,3376,0.42
29.164416,3392,0.42
29.16843,3376,0.42
29.17245,3376,0.42
29.176471,3376,0.42
29.180484,3376,0.42
29.184501,3360,0.42
29.188518,3376,0.42
29.19265,3360,0.42
29.196777,3376,0.42
29.200827,3376,0.42
